"13","15","18","19","20","21","23","24","38","39","40","43","44","45","46","48"
"12.24535"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.34339"," 0.00000"," 0.00000","13.92134"," 0.00000","12.86449","13.23565","12.74946"," 0.00000","13.83473"
"15.71523","15.45252","15.57883","15.69784","16.27635","16.16481","16.36784","16.47297","15.58349","16.22471","15.38030","16.39128","15.36262","15.52730","15.88186","16.39550"
" 0.00000"," 0.00000","13.56558"," 0.00000"," 0.00000","12.43167","13.39908","12.18488"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.15235"," 0.00000","13.21940"
"18.04656","18.71117","17.72836","18.32892","18.47143","18.59487","18.37969","18.41849","18.59812","18.53631","17.83380","18.58945","18.30112","18.36966","18.52941","18.45774"
" 0.00000","12.12069"," 0.00000"," 0.00000","12.46948","13.07860","13.45072","12.62268","13.60919","12.91821","13.40448","13.43501"," 0.00000","13.34126","13.45161","12.85999"
" 0.00000","12.09621"," 0.00000","14.09415","13.67645"," 0.00000"," 0.00000"," 0.00000","13.24878"," 0.00000"," 0.00000","12.67315","13.14556"," 0.00000"," 0.00000","14.21505"
"16.71729","16.65891","16.55793","16.46880","16.36593","16.40366","16.45366","16.60999","16.68772","16.57903","16.48894","16.35368","16.14342","16.75336","16.59777","16.32980"
" 0.00000","12.14889"," 0.00000","11.90404","12.34271","12.34897"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.62969"," 0.00000"," 0.00000","11.35780","11.94519","11.95408"
" 0.00000"," 0.00000"," 0.00000"," 0.00000","12.11643"," 0.00000","14.24850"," 0.00000","11.61118"," 0.00000"," 0.00000","14.11572"," 0.00000"," 0.00000","11.93696"," 0.00000"
"16.20619","16.40587","16.17317","16.85437","16.69769","16.43940","16.72273","16.58259","16.69778","16.67029","16.44286","16.88313","16.64803","16.05989","16.16112","16.54349"
"14.15391","15.44478","13.29192","15.51148","15.31914","15.17728","15.26606","15.24060","15.47190","15.37187","15.13742","15.16003","15.21905","14.87742","15.22701","14.85722"
