"","61","63","65","66","68","69","71","72","86","87","88","91","92","93","94","96"
"Kcnb1","6.974827","6.104061","6.895423","6.230212","6.023508","6.418432","6.599474","6.433500","7.187845","7.009525","6.974853","7.364903","7.334653","7.004280","7.223967","7.417027"
"X1110018N20Rik","1.613025","2.213253","1.734758","2.044755","1.707828","1.844795","1.914866","2.081115","1.820911","1.983058","1.848280","1.875241","1.815564","1.539726","1.998880","2.060103"
"Ptgis","3.381906","3.081714","3.391883","2.738344","2.590881","3.110207","2.969107","3.176793","3.179187","3.367386","3.577535","3.156292","3.457897","3.274932","3.434175","3.303579"
"B4galt5","6.163709","5.971909","6.019083","5.893891","5.811161","6.067019","6.145968","6.005819","6.159154","6.099055","5.897320","6.094355","6.079769","6.158706","6.137976","6.163021"
"Slc9a8","5.508452","4.910764","5.483008","4.940415","4.902901","5.088364","5.148350","5.147970","5.488202","5.568948","5.789828","5.326943","5.565551","5.595018","5.577262","5.472905"
"Spata2","5.728808","5.276693","5.706217","5.318583","5.183186","5.480545","5.517841","5.286251","5.952367","5.651102","5.627053","5.925315","6.023650","5.762721","5.735068","5.859919"
"Rnf114","5.911766","5.859200","5.951823","5.828647","5.912289","5.849734","5.942652","5.888625","5.895682","5.905844","5.865723","5.823971","5.939086","5.780376","6.008696","5.829393"
"Snai1","-0.8078952","-1.6954579","-0.7120079","-0.5665061","-1.3629101","-1.3185405","-1.1975553","-1.4664672","-1.5946630","-1.3254878","-0.3959403","-1.6644806","-1.3474399","-1.2940061","-0.8685997","-0.9371489"
"Gm11476"," 0.3544575","-0.5203425"," 0.4836000","-0.5665061","-0.3612098","-0.1757608","-0.1520318"," 0.3829438"," 0.3715871","-0.1133632"," 0.5828845"," 0.2901723"," 0.5111616"," 0.5110492"," 0.6087681"," 0.4145768"
"Ube2v1","-1.8440288","-2.3380970","-2.2069568","-1.7106449","-0.6025269","-2.7907154","-1.4034753","-2.1374766","-3.0371508","-2.4527170","-2.0380015","-1.9641829","-2.7358481","-2.5121157","-2.7831967","-2.2947966"
"Gm20431","-0.5287372","-1.0732868","-0.3807812","-0.7536803","-1.2557519","-1.2194980","-0.2986940","-0.6641782","-0.4565506","-0.7748354","-0.7970318","-0.6197694","-0.3443610","-0.7803983","-0.6576532","-0.3532327"
"Tmem189","2.345748","1.917263","2.361791","2.015737","2.048254","2.006979","2.223338","2.243686","2.830192","2.522532","2.687378","2.667021","2.637362","2.395514","2.750076","2.988024"
"Cebpb","2.742639","2.187120","2.458007","2.155321","2.332104","2.459686","2.886656","2.580390","2.201746","2.966552","2.662374","2.341721","2.765270","2.355107","2.516395","2.282439"
"A530013C23Rik"," 0.20983787","-0.84043730","-0.17431956","-1.91897281","-0.53830919","-0.17576081","-0.24813177","-0.38526480"," 0.06024461"," 0.02453394"," 0.39328357"," 0.06386948","-0.40106760","-0.14892991","-0.25995666"," 0.06128133"
"Gm14321","-1.5075385","-1.2524244","-1.9659047","-1.7106449","-0.9750866","-1.4248869","-1.5186209","-1.4664672","-0.7293871","-1.1176999","-1.3545003","-1.3424294","-0.7237956","-1.1946849","-0.8685997","-1.4054279"
"Ptpn1","6.171541","5.626210","6.136816","5.685129","5.575739","5.828191","6.011712","5.765532","6.107106","6.191029","6.041659","6.356418","6.360721","6.243057","6.249551","6.408457"
"Ripor3","-0.29493725","-1.57130855","-0.62180392","-0.75368031","-0.81434819","-0.95761499","-1.19755525","-0.82686515","-1.26947569","-0.93610610"," 0.22133245","-0.61976944","-0.28979936","-2.09895036","-0.07386857","-0.25028361"
"Gm14236","4.178486","4.362023","1.700200","4.209788","4.928690","4.729439","4.948786","4.907150","3.089811","4.006189","3.769288","3.178464","3.686004","4.407233","3.472037","3.104295"
"Pard6b","1.855941","2.124239","2.468312","1.925007","1.846572","2.198253","2.187050","1.831224","2.278428","1.994293","1.360488","2.254957","2.306510","1.951040","2.246173","2.229984"
"Adnp","-1.8440288","-1.2524244","-3.3448030","-3.3202014","-2.7468765","-2.1203590","-1.6437599","-2.6440204","-0.8331441","-1.7070122","-2.9124151","-1.0204028","-0.4600946","-1.9296500","-2.3021805","-0.5841943"
"Gm20716"," 0.46054551"," 0.76220148"," 0.06175833"," 0.06347094"," 0.18681459"," 0.32848450"," 0.25091611"," 0.22578029"," 0.34805969"," 0.26614737"," 0.26627942"," 0.29017230"," 0.38267939","-0.05882026"," 0.09093586"," 0.10076725"
"Dpm1","-1.6112198","-1.2524244","-0.9113317","-2.1625444","-1.3629101","-1.6644481","-1.5186209","-2.3686302","-1.8979931","-1.7070122","-1.8344769","-1.6644806","-1.7278019","-1.4006739","-1.9420666","-2.2947966"
"Mocs3","3.663153","4.161886","3.397286","3.863992","4.079522","3.776799","4.067115","3.833732","3.406893","3.822991","3.705442","3.369539","3.873986","3.670309","3.422619","3.401693"
"Kcng1","5.886412","4.896051","5.794864","5.232923","4.878113","5.384430","5.273681","5.292457","5.765757","5.948346","5.265436","5.743930","6.012838","5.720402","5.605643","5.560476"
"Gm14262","-1.611220","-2.556184","-1.273935","-2.162544","-1.604537","-1.801012","-1.780793","-1.466467","-1.269476","-1.568321","-1.497454","-1.416456","-1.347440","-1.515862","-1.529182","-1.645647"
"Nfatc2","4.613104","3.616764","4.529882","3.801607","3.788576","3.809415","4.089404","3.982411","4.674014","4.651022","4.582874","4.690377","4.552493","4.566130","4.555431","4.597212"
"Atp9a","8.733863","8.416237","8.666703","8.412534","8.336114","8.582230","8.646782","8.612428","8.735139","8.896015","8.831759","8.775251","8.984098","8.785781","8.694167","8.769085"
"Sall4","-1.9762278","-2.1486891","-1.9659047","-1.9189728","-1.8949380","-2.3111633","-1.5186209","-1.4664672","-0.5418888","-0.8532185","-1.8344769","-1.2048811","-0.5859284","-1.1946849","-2.3021805","-1.2988228"
"Zfp64","4.231896","4.159648","4.295344","4.093092","4.092256","4.100482","4.399965","4.071723","4.274590","4.337019","4.312537","4.085993","4.275559","4.281348","4.435988","4.202757"
"Gm34294","-1.8440288","-2.8132132","-2.8591966","-3.3202014","-3.4897748","-1.4248869","-2.1014295","-1.9382953","-3.3090808","-1.8604682","-0.2622638","-3.6663281","-1.8806968","-1.9296500"," 0.6087681","-0.5841943"
"Tshz2","2.6670933","0.9396388","1.7517313","0.9926480","0.6671364","1.9654810","2.1212637","2.6593517","0.3480597","1.7107680","3.9996878","1.0364798","2.3328302","2.6303400","4.7498266","2.9068117"
"Zfp217","2.145588","1.760692","2.222627","2.001006","1.834496","1.986379","2.223338","1.545516","2.357144","2.005441","1.607541","2.136991","2.215138","2.114890","1.786918","2.138085"
"Bcas1","7.050834","6.997157","6.654979","6.515775","6.864850","7.261975","6.579053","6.694310","6.597677","6.366105","6.718033","6.220303","6.201413","7.126049","7.256333","7.144530"
"Pfdn4","3.974252","4.428595","4.218064","4.636439","4.631739","4.149945","4.175271","4.346853","3.749833","3.995046","3.651402","3.787332","3.716310","3.702874","3.822051","3.593824"
"Gm14637","-2.2836682","-3.5264035","-0.9113317","-1.9189728","-2.0654782","-2.5311050","-1.5186209","-1.2204040","-1.5946630","-1.5683211","-2.0380015","-2.6650962","-2.4701267","-1.9296500","-2.7831967","-1.7826378"
"X4930470P17Rik"," 0.51080060"," 0.66456582"," 0.63763812"," 0.32236722"," 0.84620378"," 0.42349099","-0.64611266"," 0.52465578"," 0.14460209"," 0.44055497"," 0.54690551","-0.07910783"," 0.16556666","-0.14892991","-0.53241667","-1.29882277"
"Dok5","4.162856","4.184077","4.136410","4.329586","4.232300","4.161476","4.108932","4.198756","4.070495","4.033674","4.166059","3.976367","3.755754","4.082848","4.430229","4.042169"
"Gm14266","-2.919130","-3.526404","-1.418341","-2.824183","-1.478671","-2.790715","-2.775632","-2.984683","-2.611070","-2.227197","-3.381853","-2.857917","-2.051737","-3.093341","-2.522734","-2.777011"
"Cbln4","3.434925","3.864969","3.715435","4.079134","3.995248","3.654827","3.834719","3.788780","3.519121","3.774940","4.003011","3.732725","3.831545","3.660394","3.074401","3.137899"
"Fam210b","5.201216","5.615635","5.454782","5.467994","5.556570","5.597221","5.622600","5.509398","5.181299","5.445458","5.342229","5.379841","5.448064","5.344599","5.341936","5.369605"
"Aurka","1.530170","1.938305","2.041241","2.001006","2.288506","1.965481","1.903729","2.212604","1.408211","1.737758","1.708706","1.602857","1.629914","1.480851","1.621573","1.460236"
"Cstf1","4.866902","4.709754","4.866251","4.636439","4.703210","4.790124","4.894965","4.874425","4.742159","4.808886","4.846057","4.644466","4.874068","4.803858","4.735888","4.710026"
"Cass4","-1.507538","-1.831305","-2.496527","-2.162544","-2.258915","-2.120359","-1.643760","-1.763307","-3.037151","-1.860468","-1.354500","-1.416456","-3.061816","-1.929650","-1.654125","-1.934015"
"Gm14455","-0.17092052","-0.70376682","-0.23991115","-0.11757669","-0.53830919","-0.13006180","-0.64611266"," 0.34522869","-0.26297927"," 0.26614737","-0.02716325","-0.17223090","-0.13750015"," 0.45096737","-0.03086917"," 0.17663773"
"Rtfdc1","6.171053","6.545319","6.085859","6.349847","6.511787","6.291943","6.428364","6.365657","6.002205","6.240815","6.127144","6.039603","6.065452","6.059717","6.056832","6.018449"
"Tfap2c","1.02472643","1.22295540","0.56267395","1.18738713","1.06870133","1.17178699","1.36841543","0.77211457","0.81080131","0.95929257","0.26627942","0.35835113","0.41588848","0.41996134","0.09093586","0.67217337"
"Bmp7","2.988555","1.969303","2.488704","2.342239","1.626121","2.965101","2.359998","2.667015","2.127684","2.514751","3.101175","2.200279","2.996887","2.889949","3.054574","2.766543"
"Spo11","-2.283668","-2.338097","-2.859197","-1.367043","-1.478671","-2.120359","-1.780793","-1.938295","-2.808438","-2.720141","-1.497454","-2.495034","-2.051737","-2.512116","-1.654125","-2.777011"
"Rae1","5.859394","6.031871","5.880308","5.940958","5.949856","5.920664","5.960230","5.895981","5.877309","5.857445","5.787903","5.921094","5.905868","5.810574","5.776509","5.871380"
"Rbm38","-0.38396390","-0.52034254","-0.17431956","-0.56650605","-0.89247995","-0.37457347","-0.46197068","-0.91564911"," 0.08891534"," 0.02453394","-0.19980054"," 0.14331389"," 0.24162627","-0.51773953"," 0.34057961","-0.10844736"
"Zbp1","-1.6112198","-2.5561844","-1.4183407","-2.1625444","-1.8949380","-2.7907154","-1.4034753","-2.9846829","-2.1426662","-2.4527170","-1.1051474","-0.7573028","-1.7278019","-3.5046512","-1.5291817","-2.1031570"
"Pmepa1","5.524593","4.957892","5.493136","5.002745","4.981666","5.226518","5.208421","5.187138","5.231184","5.567068","5.578871","5.502921","5.559991","5.643638","5.701992","5.648873"
"Rab22a","5.673350","5.312389","5.659763","5.424497","5.275405","5.396190","5.390984","5.381322","5.787238","5.732188","5.549625","5.781663","5.770404","5.720402","5.681131","5.799707"
"Vapb","7.293315","7.336271","7.181933","7.348234","7.344118","7.332274","7.338933","7.268961","7.202883","7.236413","7.217318","7.221830","7.261751","7.268564","7.215621","7.286133"
"Stx16","6.720017","6.464221","6.693372","6.483684","6.481131","6.664380","6.602060","6.576164","6.817582","6.783720","6.560041","6.833486","6.692111","6.776544","6.778000","6.885566"
"Npepl1","4.098585","3.705354","3.859414","3.682028","3.855837","3.815267","4.108932","3.864053","3.654751","3.917496","4.048753","3.533335","3.784644","4.062915","3.940220","3.961352"
"Gm10714","-1.1543516","-1.4570013","-0.8082302","-3.3202014","-0.8924800","-1.4248869","-1.2968445","-1.2204040","-1.8979931","-1.7070122","-0.5432798","-1.8572136","-3.0618162","-1.6410523","-1.2085467","-1.9340145"
"Gnas","7.584985","7.519780","7.521713","7.455787","7.483798","7.449789","7.546072","7.436655","7.333667","7.662210","7.531960","7.496951","7.887335","7.472619","7.307491","7.368564"
"Gm20721"," 0.147670835","-0.520342538"," 0.006260893","-1.221738621","-0.306699034","-0.485297249","-0.152031752","-0.826865146","-0.192281317"," 0.266147369","-0.395940349","-0.454677937","-0.521640021"," 0.144533322","-0.362851559","-0.937148921"
"Nelfcd","5.394289","5.827125","5.334600","5.720403","5.769747","5.641536","5.581255","5.654269","5.297172","5.263576","5.484544","5.278644","5.399083","5.373208","5.258815","5.262693"
"Ctsz","4.392967","4.186278","4.357648","4.187192","4.241475","4.328316","4.440990","4.361096","3.979638","4.285361","4.372866","3.988968","4.087412","4.365124","4.428305","4.339014"
"Atp5e","5.884627","6.711518","6.037367","6.842432","7.132949","6.002445","6.515083","6.258776","5.067958","5.814514","5.438648","5.221063","5.398045","5.353857","5.345000","5.026826"
"Prelid3b","4.955753","5.563262","5.099596","5.573815","5.733627","5.464809","5.284455","5.338774","4.717124","5.036516","4.932256","4.787339","4.814611","5.010503","4.875222","4.719570"
"Zfp831","4.694174","4.244456","4.870142","4.555580","4.498411","4.544536","4.635311","4.457044","5.092058","4.974047","4.530868","5.351545","5.191825","4.796332","4.917000","5.236342"
"Edn3","2.484245","2.680992","2.426643","2.702373","2.612258","2.878320","2.725217","2.555834","2.071327","2.434541","2.279485","2.029574","2.205674","2.546695","2.479693","2.316379"
"Gm14393","-1.078084253"," 0.003482364","-1.022372303","-0.183353023","-0.417861262","-0.544017982","-0.298694024","-0.517991731","-1.130788823","-0.562397658","-1.224443328","-0.909342352","-1.046724260","-1.014465988","-1.028583417","-1.405427870"
"Gm14399","2.245431","2.169432","2.173087","2.258014","2.349180","2.268185","2.168558","2.426361","2.649518","2.401165","2.129430","2.278609","2.086984","2.330308","2.165280","2.482535"
"Gm14443","2.581506","2.948049","2.548206","2.816142","3.005973","2.474553","2.633809","2.846459","2.620354","2.459076","2.916130","2.770735","2.375657","2.741105","2.487108","2.651597"
"Gm14391","1.977075","1.530656","1.785090","1.426644","1.759837","1.774447","1.811391","1.923690","2.106807","1.815823","1.441106","1.779022","1.496572","2.055605","1.725546","1.684711"
"Zfp966","-1.0780843","-2.3380970","-1.7594217","-1.5286389","-1.6045371","-2.5311050","-2.1014295","-1.9382953","-0.7293871","-1.7070122","-3.3818535","-1.0793129","-2.0517374","-0.7803983","-1.2085467","-0.9371489"
"Gm11008","-0.93667377","-0.16580481","-0.62180392","-0.40085052","-0.15453231"," 0.07895296","-1.40347532","-0.20659311","-0.68017899","-0.11336319","-0.26226380","-0.30655334","-0.72379563","-1.10176320","-0.79480351","-1.29882277"
"Gm14435","-0.02058483","-0.77048427","-0.80823017","-0.05466897","-0.97508659","-0.60523055","-1.01738905","-0.74322967","-0.26297927","-0.21320820","-0.99496705","-0.20465735","-0.52164002","-0.78039833","-0.31048698","-0.52289608"
"Gm14308","2.882806","2.662143","2.845641","2.782082","2.407405","2.687329","2.564779","2.712161","2.888436","2.853881","2.670757","3.097663","2.815909","2.961676","2.792591","3.039731"
"Zfp973","6.154847","5.429405","6.178210","5.575059","5.665389","5.697262","5.688979","5.600257","6.069837","6.136932","5.803234","6.048659","5.871868","5.956811","5.902477","5.979923"
"Gm14305","1.826482","2.557234","1.911310","2.790673","2.633323","2.318495","2.121264","2.243686","2.056887","2.091656","1.848280","1.943415","1.712420","1.802685","1.902346","1.867514"
"Gm14295","2.515349","3.159934","2.605350","2.990327","3.243690","2.737499","2.823049","2.905959","2.339356","2.522532","2.279485","2.612227","2.137630","2.262014","2.347424","2.221053"
"Gm14296","5.875066","5.378352","5.889923","5.542367","5.391228","5.609060","5.360760","5.428299","6.112353","5.852823","5.710735","6.269823","6.012838","5.956811","5.765116","6.225197"
"Gm14401","-1.00564710","-0.25853165","-1.27393500"," 0.17266455","-0.53830919","-0.87991562","-0.15203175","-0.32321619","-0.45655062","-1.86046820","-1.22444333","-0.02020593","-1.24008443","-0.78039833","-1.20854674","-0.40760000"
"Gm14410","3.597813","3.364217","3.616980","3.718504","3.626442","3.683904","3.488423","3.436464","3.745338","3.638385","3.466361","3.649002","3.565397","3.670309","3.548455","3.838267"
"Gm14412","1.3760279","0.9603593","1.3451000","1.0793447","1.2248852","0.8456204","0.8929096","1.0782970","1.6677883","1.2678107","0.7504374","1.7872896","1.4167961","1.3553629","1.1657792","1.6451964"
"Gm14418","-0.093795348"," 0.808648298"," 0.061758329"," 0.369004384"," 1.047933628"," 0.541154054"," 0.063464718"," 0.524655782"," 0.198219035"," 0.407319512","-0.327554362","-0.020205933"," 0.000245596","-0.148929908"," 0.166776900"," 0.248716788"
"Zfp970","2.710745","3.076978","2.805563","3.098075","3.084551","3.143149","2.793183","2.981657","2.986933","2.669942","2.464435","3.033079","2.822115","2.826341","2.641289","2.966810"
"Gm14403","2.260196","3.292491","2.557888","3.279919","3.163903","2.674509","2.823049","2.462039","2.565306","2.612772","2.493080","2.758171","2.315337","2.095398","2.297687","2.282439"
"Gm14406","-1.320164","-1.351090","-2.496527","-1.528639","-1.156006","-1.318541","-1.643760","-1.338196","-1.422926","-1.568321","-2.275029","-1.416456","-1.880697","-1.929650","-1.790924","-1.405428"
"Gm14322","0.6740682","1.4741434","1.2527344","1.5732638","1.6675530","1.3108287","0.6209982","0.6536844","1.2648038","0.6539535","0.3521787","1.0775097","1.0014561","0.7035792","0.9029444","0.9780799"
"Gm14325","4.127056","5.150517","4.309742","5.145208","5.185565","4.654710","4.369930","4.540764","4.196052","4.193305","3.924566","4.062341","3.988786","4.065422","3.851077","3.961352"
"Zfp972","2.966217","2.911274","3.065209","3.255303","3.099766","2.922363","2.805204","2.950597","2.795822","3.133361","2.851231","3.008536","2.706093","2.872878","2.768451","2.796911"
"Gm14326","4.835205","5.197090","5.029993","5.293112","5.171233","5.205506","4.882254","4.985854","5.016651","4.985352","4.783658","4.980886","4.732967","4.854017","4.827825","4.858508"
"Zfp971","2.237991","2.337252","2.458007","2.588744","2.439651","2.560679","1.858298","2.522428","2.787100","2.296138","1.989004","2.831963","2.392438","2.419226","2.019482","2.703818"
"Zfp931","3.451102","4.586881","3.894226","4.783564","4.816519","4.267723","3.822943","4.083224","3.645130","3.800766","3.179634","3.449859","3.380104","3.542989","3.530624","3.389787"
"Phactr3","7.180441","6.866378","7.157065","6.881158","6.919106","6.996318","7.082552","7.020567","6.995638","7.237595","7.179266","7.038089","7.095245","7.158110","7.149106","7.091002"
"Sycp2","1.985985","1.959044","2.147664","2.318672","2.027187","2.268185","2.092124","2.081115","2.475872","2.070580","1.948209","2.506026","2.270653","2.346887","2.487108","2.397890"
"Ppp1r3d","3.099448","3.048232","3.319733","3.230260","3.094712","3.175357","3.240986","3.203387","3.028228","3.158547","2.662374","3.124015","3.485532","3.075483","3.263316","3.123593"
"Fam217b","5.796211","5.708126","5.930552","5.698886","5.702406","5.859679","5.712307","5.912193","5.797045","5.920642","5.866635","5.895987","5.955412","5.794799","5.773479","5.768632"
"Cdh26","-0.93667377","-1.57130855","-1.27393500","-1.36704336","-0.15453231","-0.54401798","-1.40347532","-0.04763063","-2.14266619","-1.21785621"," 0.35217872","-1.57698153","-0.95896707","-1.01446599","-0.65765317","-0.93714892"
"Cdh4","4.182367","4.093187","4.363181","3.835214","3.569294","3.993580","3.947479","4.342074","4.079452","4.408048","4.317884","4.311973","4.739541","4.614861","4.371340","4.389709"
"Taf4","5.095067","4.588545","5.031732","4.713007","4.714786","4.955573","4.998055","5.034062","5.395129","5.216383","4.923514","5.318410","5.283515","5.257397","5.310933","5.322368"
"X4921531C22Rik","0.7175126","1.0976238","0.6006429","1.1343771","1.1093608","0.7991319","0.6479472","0.8815561","1.0336336","0.4405550","0.3932836","0.5454551","0.7381797","0.9404963","0.3405796","1.0403290"
"Lsm14b","6.660044","6.546176","6.750958","6.542725","6.561629","6.578387","6.701078","6.513785","6.611638","6.624274","6.561169","6.647030","6.704343","6.627599","6.597078","6.640508"
"Psma7","6.529393","7.397856","6.545481","7.381670","7.422597","6.875493","7.055131","7.008553","6.238872","6.615206","6.488342","6.270560","6.351096","6.321700","6.354633","6.252846"
"Ss18l1","6.058357","6.345685","6.046853","6.323448","6.287100","6.329740","6.330390","6.301868","6.244856","6.074785","6.227867","6.224114","6.175590","6.135632","6.179190","6.186724"
"Mtg2","4.589914","4.322556","4.435870","4.451073","4.471371","4.390393","4.421600","4.448176","4.447836","4.668661","4.274541","4.561334","4.561795","4.517528","4.544810","4.502726"
"Hrh3","3.646391","3.501322","3.658073","3.211187","3.206692","3.812344","3.380084","3.850656","3.435081","3.875581","3.952338","3.540689","4.475832","3.805405","4.115522","3.898323"
"Osbpl2","5.922828","6.225118","5.915567","6.150693","6.222540","6.145181","6.078855","6.100827","5.968368","5.831840","5.975530","5.937902","6.005358","5.925417","5.798282","5.912873"
"Adrm1","3.565485","3.702282","3.486176","3.536392","3.490678","3.641714","3.660402","3.760404","3.401188","3.680725","3.617112","3.420925","3.749254","3.633616","3.559049","3.533783"
"Lama5","3.813371","3.067460","3.835730","3.070120","3.053632","3.492662","3.469664","3.613469","3.813493","3.966808","4.293664","3.797600","4.032265","4.143420","3.956338","4.089553"
"Rps21","5.297406","5.862644","5.721375","5.952488","6.413739","4.839773","5.879389","5.187138","4.220552","5.111949","4.430773","4.562539","4.257353","4.397318","4.326573","4.079706"
"Cables2","5.820697","5.133512","5.713816","5.204273","4.917285","5.259084","5.480847","5.342368","5.717226","5.780848","5.673677","5.721454","5.703899","5.664456","5.648435","5.647208"
"B230312C02Rik","-0.9366738","-1.1600770","-1.5788248","-0.7536803","-1.7424430","-0.5440180","-0.6461127","-1.2204040","-0.7803330","-1.1176999","-1.6561464","-1.0793129","-0.9589671","-0.4589210","-0.4171886","-1.5205434"
"Slco4a1","0.82072311","0.58674261","0.16673205","0.06347094","0.14830902","0.75109541","0.77562135","0.71411436","0.81080131","0.76307287","1.57217927","0.58393275","0.54157067","0.85034262","1.03022250","0.84489385"
"Ntsr1","2.672623","2.280709","2.797413","1.861187","1.950934","2.661574","2.599706","2.564066","2.696851","2.920179","2.783273","2.867490","2.940950","2.917960","2.924068","2.651597"
"Mrgbp","4.549916","4.580202","4.409373","4.735429","4.681464","4.688578","4.555721","4.709818","4.230236","4.380483","4.229854","4.224868","4.250466","4.344632","4.435988","4.245222"
"Ogfr","6.047226","6.492504","5.935203","6.367900","6.415767","6.216011","6.474258","6.334115","5.859219","6.090574","6.063311","5.866538","6.054291","6.034990","5.956898","5.845463"
"Col9a3","5.740044","5.412588","5.278608","4.917064","5.156758","5.846166","5.255178","5.544144","5.369797","5.271679","5.892849","4.958180","5.143078","5.829870","5.895528","5.735306"
"Tcfl5","0.2983371","0.7384050","1.1020526","0.5819441","0.6396397","0.5691292","0.7003803","0.5580108","0.3947370","0.8146859","0.9287736","0.3803797","0.2416263","0.4199613","0.2032529","0.1392012"
"Dido1","6.321178","6.274560","6.284088","6.237300","6.073171","6.245565","6.322570","6.178615","6.768301","6.290650","6.248315","6.732202","6.623583","6.316974","6.347521","6.721108"
"Gid8","5.084736","5.347223","5.028253","5.303655","5.286529","5.289881","5.215194","5.123114","5.132212","5.157635","5.041336","5.051233","5.123109","5.074122","5.085238","5.059759"
"Slc17a9"," 0.408476452","-0.357630234"," 0.166732047","-0.400850524","-1.362910140","-0.544017982","-0.248131771"," 0.622492865"," 0.001135035"," 0.266147369"," 1.252934947","-0.342183251","-0.585928443","-0.458920972"," 0.090935864","-0.464096580"
"Gm14342"," 0.6063455"," 0.3869512"," 0.4836000","-0.4008505"," 0.5830222","-0.3745735"," 0.2509161"," 0.4196980"," 0.6660872"," 0.3384595"," 0.4332496"," 0.7454099"," 0.6846856"," 0.3558756"," 0.4046331"," 0.4455776"
"Gm27032","3.994261","4.240226","3.815692","4.061495","3.992534","3.674277","4.390023","3.909986","3.669063","4.153770","4.130035","3.841933","3.858971","3.829201","3.746824","3.808765"
"Ythdf1","6.291389","6.601636","6.345473","6.603107","6.561171","6.532057","6.413226","6.481553","6.376418","6.338821","6.359445","6.469275","6.378203","6.302172","6.297260","6.298666"
"Birc7","-1.507538","-1.981287","-2.206957","-2.455762","-2.065478","-1.951867","-1.932222","-2.984683","-1.897993","-2.720141","-2.038002","-2.079723","-1.880697","-1.641052","-1.529182","-1.199556"
"Nkain4","4.964795","5.778364","4.945842","5.654864","5.776864","5.376536","5.334043","5.481420","4.941020","4.996569","4.992014","4.839954","5.026975","4.879881","4.892079","4.784662"
"Arfgap1","6.629096","6.817530","6.614957","6.677947","6.656427","6.675683","6.772844","6.724002","6.665871","6.711101","6.772601","6.620089","6.697607","6.590225","6.604342","6.606192"
"X9230112E08Rik","4.166779","3.606942","4.004550","3.682028","3.763319","3.718664","4.074583","3.795788","4.105995","4.146235","3.999688","4.260937","4.097681","4.190111","3.980183","4.111467"
"Col20a1","4.114923","3.109808","3.894226","3.249083","3.427766","3.677493","3.808086","3.372284","3.765459","3.905644","3.986317","3.751862","3.771875","4.117081","4.157954","4.147265"
"Chrna4","4.814096","4.132517","4.731569","4.235186","3.852847","4.567254","4.375987","4.589968","4.537671","4.687818","5.031606","4.781143","5.191825","4.933008","5.403973","4.977300"
"Kcnq2","8.992325","8.136802","8.904524","8.278287","8.132183","8.357800","8.496541","8.394901","9.277782","9.094056","8.908971","9.320019","9.256688","9.080064","8.942947","9.217340"
"Eef1a2","9.675404","9.691427","9.605615","9.602721","9.588124","9.630061","9.699154","9.541715","9.499787","9.805839","9.652671","9.577708","9.888175","9.596835","9.647100","9.580713"
"Ppdpf","5.665746","6.048295","5.574091","5.880875","6.060915","5.875169","5.966934","5.805139","5.270825","5.659066","5.495203","5.252009","5.470957","5.617399","5.453077","5.281071"
"Srms","-1.234877","-1.457001","-1.759422","-1.710645","-1.894938","-1.664448","-1.296844","-1.111508","-1.897993","-1.024048","-2.275029","-1.494487","-1.589569","-0.458921","-1.115761","-1.405428"
"Helz2","2.768688","1.807187","2.797413","2.141955","2.306104","2.268185","2.660521","2.313707","2.544756","2.841493","2.865907","2.851808","3.029437","2.983047","2.774524","2.808882"
"Gmeb2","4.896738","4.977084","4.712190","4.891334","4.876642","4.855477","4.941997","4.806661","4.596262","4.763642","5.166652","4.627298","4.689497","4.919216","4.748284","4.879944"
"Stmn3","8.838797","9.678882","8.874691","9.714238","9.771008","9.232197","9.344600","9.416177","8.294314","8.923641","8.698974","8.439750","8.759469","8.686788","8.652626","8.319197"
"Rtel1","4.597201","4.623068","4.594814","4.477918","4.295333","4.440473","4.528789","4.581883","4.576152","4.570741","4.884404","4.518521","4.499261","4.833574","4.826364","4.792219"
"Arfrp1","5.177105","5.390809","5.101252","5.412023","5.583878","5.472236","5.318402","5.333968","5.044363","5.283175","5.103033","5.028744","5.065416","5.088982","5.170611","5.019118"
"Zgpat","5.063849","4.825804","4.769565","4.607557","4.509846","4.992196","4.903377","4.530298","5.219887","5.079349","4.864445","5.238505","5.389711","5.109776","5.178648","5.408477"
"Zbtb46","3.698816","3.504852","3.811651","3.775877","3.366185","3.661340","3.351678","3.771111","3.956487","3.923385","3.371839","3.900271","3.879948","3.734721","3.590371","3.548136"
"Tpd52l2","5.778372","6.406878","5.835236","6.396322","6.516519","6.159628","6.045674","6.144026","5.749573","5.845863","5.711751","5.651847","5.634180","5.758080","5.742832","5.697976"
"Dnajc5","8.650070","8.275027","8.671170","8.309447","8.186043","8.445071","8.439480","8.407965","8.637383","8.696587","8.656475","8.703890","8.753189","8.632352","8.584153","8.647491"
"Uckl1","4.494799","4.537749","4.461889","4.550530","4.524954","4.558559","4.380011","4.437014","4.510111","4.513325","4.576196","4.385974","4.556221","4.471017","4.572960","4.421243"
"Zfp512b","5.503031","5.103554","5.309027","4.891334","4.619475","5.132389","5.419611","4.918431","5.880387","5.486812","5.816517","5.788887","5.816987","5.664456","5.681939","5.818332"
"Prpf6","6.010038","5.948765","6.049429","5.848326","5.933673","5.999235","5.994098","5.989867","6.195862","6.102304","6.110293","6.177303","6.179825","5.994787","5.976788","6.187870"
